yelp_id,place_id,name,street_name,city,county,state,postal_code,coordinates,rating,review_count,business_status,category,hours
3pqiB46CQpHUTRObq23FZQ,ChIJa6xhzPsMlVQRl_1eHadb59Y,"('Hannah Pet Hospital - Tigard',)",10164 SW Washington Square Rd,Tigard,Washington County,OR,97223,"(45.4471247, -122.7766913)",3.7,161,OPERATIONAL,"['veterinary_care', 'health', 'point_of_interest', 'establishment']","['Monday: 6:00 AM – 7:00 PM', 'Tuesday: 6:00 AM – 7:00 PM', 'Wednesday: 6:00 AM – 7:00 PM', 'Thursday: 6:00 AM – 7:00 PM', 'Friday: 6:00 AM – 7:00 PM', 'Saturday: 9:00 AM – 4:00 PM', 'Sunday: Closed']"
PUubRVWx9rWZnpHZOEIKiA,ChIJY59a_McJ9YgRyjq3frOFLn4,"('Glo Sun Spa',)",4865 Peachtree Rd,Chamblee,Dekalb County,GA,30341,"(33.8818039, -84.3185182)",4.9,95,OPERATIONAL,"['point_of_interest', 'establishment']","['Monday: 11:00 AM – 7:00 PM', 'Tuesday: 11:00 AM – 7:00 PM', 'Wednesday: 11:00 AM – 7:00 PM', 'Thursday: 11:00 AM – 7:00 PM', 'Friday: 11:00 AM – 5:00 PM', 'Saturday: 10:00 AM – 3:00 PM', 'Sunday: Closed']"
Pspbgc_f-1PfbvZXC5Ymug,ChIJRfoQkh4KlVQRLh_At6_oVLI,"('Priscilla Seaborg, Attorney at Law',)",1906 SW Madison St,Portland,Multnomah County,OR,97205,"(45.51884099999999, -122.6936699)",,,OPERATIONAL,"['lawyer', 'point_of_interest', 'establishment']","['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
6VTj9WahLNw8i6bKAA7kvw,ChIJIY2TC_gE9YgRBPHhnYfB4Dk,"('Yard House',)",261 19th St NW,Atlanta,Fulton County,GA,30363,"(33.7936235, -84.3971639)",4,3705,OPERATIONAL,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 11:30 PM', 'Tuesday: 11:00 AM – 11:30 PM', 'Wednesday: 11:00 AM – 11:30 PM', 'Thursday: 11:00 AM – 11:30 PM', 'Friday: 11:00 AM – 12:30 AM', 'Saturday: 11:00 AM – 12:30 AM', 'Sunday: 11:00 AM – 11:30 PM']"
F8cgrmF0TduL97Ew-wBU9w,ChIJU0wE25t_44kRYbTUWI89QzE,"('The Norfolk & Dedham Group',)",222 Ames St,Dedham,Norfolk County,MA,02026,"(42.251404, -71.17507499999999)",2.9,68,OPERATIONAL,"['point_of_interest', 'establishment']","['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
XkvYa5VeK6tCwQ910PLt5g,ChIJ2xsW69UIlVQRay-sXR5I2Tw,Miller Paint & Wallpaper,1040 NW Murray Rd,Portland,Washington County,OR,97229,"(45.5270046, -122.8134082)",4.3,65,OPERATIONAL,"['home_goods_store', 'point_of_interest', 'store', 'establishment']","['Monday: 7:00 AM – 4:00 PM', 'Tuesday: 7:00 AM – 4:00 PM', 'Wednesday: 7:00 AM – 4:00 PM', 'Thursday: 7:00 AM – 4:00 PM', 'Friday: 7:00 AM – 4:00 PM', 'Saturday: 9:00 AM – 3:00 PM', 'Sunday: Closed']"
xPVQNutgBXxe7f93GCWu2Q,ChIJr_5rVnm0RIYRzfsJ6LjI-Dw,"('MT Space',)",nan nan,Austin,Travis County,TX,78744,"(30.2153692, -97.7616189)",3.4,26,CLOSED_TEMPORARILY,"['health', 'point_of_interest', 'establishment']",
8eORJH9ScriQMM6BwvGYBg,ChIJ16IN16pzhlQR3-ME-MIp75k,La Baguette et Compagnie,3273 W Broadway,Vancouver,Metro Vancouver,BC,V6K 2H5,"(49.26435490000001, -123.1772726)",3.9,101,OPERATIONAL,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: Closed', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: 8:00 AM – 5:00 PM', 'Sunday: 8:00 AM – 4:00 PM']"
sd5eUQnDjBxr8kQuQMA4Kw,ChIJs3Uq4jRwhlQR24rwObwpxQ4,"('Packaging Depot - Purolator UPS DHL Authorized',)",667 3rd St W,North Vancouver,Metro Vancouver,BC,V7M 1H1,"(49.3194305, -123.0908427)",4.3,95,OPERATIONAL,"['point_of_interest', 'store', 'establishment']","['Monday: 9:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 7:00 PM', 'Wednesday: 9:00 AM – 7:00 PM', 'Thursday: 9:00 AM – 7:00 PM', 'Friday: 9:00 AM – 7:00 PM', 'Saturday: 10:00 AM – 5:00 PM', 'Sunday: 10:00 AM – 5:00 PM']"
InMcgzx1BRatICrDp36oYw,ChIJO30lF-l654gRTP-V8P8xVps,"('Snap! Orlando',)",420 E Church St,Orlando,Orange County,FL,32801,"(28.5401217, -81.3722598)",4.7,47,OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 6:00 PM', 'Tuesday: 11:00 AM – 6:00 PM', 'Wednesday: 11:00 AM – 6:00 PM', 'Thursday: 11:00 AM – 6:00 PM', 'Friday: 11:00 AM – 6:00 PM', 'Saturday: 11:00 AM – 6:00 PM', 'Sunday: Closed']"
aY8pA_-9U97ZAC9bq5BeiQ,ChIJqRqQXwANlVQR9ckGvu-kpsc,"('Lionheart Coffee Company',)",11421 SW Scholls Ferry Rd,Beaverton,Washington County,OR,97008,"(45.4467247, -122.793669)",4.7,443,OPERATIONAL,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 7:00 AM – 5:00 PM', 'Tuesday: 7:00 AM – 5:00 PM', 'Wednesday: 7:00 AM – 5:00 PM', 'Thursday: 7:00 AM – 5:00 PM', 'Friday: 7:00 AM – 5:00 PM', 'Saturday: 7:00 AM – 5:00 PM', 'Sunday: 7:00 AM – 5:00 PM']"
Dv-n8rW1l8r2MZ2neW7rpw,ChIJqRX4QFtw44kREhDeTRz1ECU,"('La Hacienda',)",150 Meridian St,Boston,Suffolk County,MA,02128,"(42.3739528, -71.0393074)",4.5,1600,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 2:00 AM', 'Tuesday: 11:00 AM – 2:00 AM', 'Wednesday: 11:00 AM – 2:00 AM', 'Thursday: 11:00 AM – 2:00 AM', 'Friday: 11:00 AM – 2:00 AM', 'Saturday: 11:00 AM – 2:00 AM', 'Sunday: 11:00 AM – 2:00 AM']"
dMBvHcHhUHA0nVgXH-Fp2w,ChIJrRpyYOoKlVQR55XsWIBnuWU,"('Fairlane Coffee Roasters',)",6647 SE Milwaukie Ave,Portland,Multnomah County,OR,97202,"(45.4748145, -122.6490132)",4.5,206,OPERATIONAL,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 6:00 AM – 4:00 PM', 'Tuesday: 6:00 AM – 4:00 PM', 'Wednesday: 6:00 AM – 4:00 PM', 'Thursday: 6:00 AM – 4:00 PM', 'Friday: 6:00 AM – 4:00 PM', 'Saturday: 7:00 AM – 4:00 PM', 'Sunday: 7:00 AM – 4:00 PM']"
WPcylBSRxKjXSvDVLxbTQg,ChIJ7dZgVdZ654gRQdQaSSw03AM,"('Cherry Tree Park',)",2725 E Jackson St,Orlando,Orange County,FL,32803,"(28.5398857, -81.3481498)",4.4,162,OPERATIONAL,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']","['Monday: 7:00 AM – 8:00 PM', 'Tuesday: 7:00 AM – 8:00 PM', 'Wednesday: 7:00 AM – 8:00 PM', 'Thursday: 7:00 AM – 8:00 PM', 'Friday: 7:00 AM – 8:00 PM', 'Saturday: 7:00 AM – 8:00 PM', 'Sunday: 7:00 AM – 8:00 PM']"
aHoQjlCQJ3_kSa0hO7RluQ,ChIJH_PTLfgD9YgRlmkyFILu7Jg,"('Hollywood Headshots',)",2849 Piedmont Rd NE,Atlanta,Fulton County,GA,30305,"(33.8326184, -84.36758220000002)",4.9,304,OPERATIONAL,"['point_of_interest', 'establishment']","['Monday: 10:00 AM – 7:00 PM', 'Tuesday: 10:00 AM – 7:00 PM', 'Wednesday: 10:00 AM – 7:00 PM', 'Thursday: 10:00 AM – 7:00 PM', 'Friday: 10:00 AM – 7:00 PM', 'Saturday: 10:00 AM – 7:00 PM', 'Sunday: 10:00 AM – 7:00 PM']"
AJBQf5WVuaQzsive9SpD0A,ChIJecFOkLqr9YgR_EoZ2zVJLqc,"('Rio Body Wax Decatur',)",2375 Wesley Chapel Rd,Decatur,Dekalb County,GA,30035,"(33.7190178, -84.2168383)",4.7,822,OPERATIONAL,"['beauty_salon', 'hair_care', 'point_of_interest', 'establishment']","['Monday: 9:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 7:00 PM', 'Wednesday: 9:00 AM – 7:00 PM', 'Thursday: 9:00 AM – 7:00 PM', 'Friday: 9:00 AM – 7:00 PM', 'Saturday: 9:00 AM – 7:00 PM', 'Sunday: Closed']"
9kgToIeMeu9qXdHEQWhrTQ,ChIJffnxFth0lVQRYxgyQuvEmyo,"('76',)",10966 SE McLoughlin Blvd,Portland,Clackamas County,OR,97222,"(45.44343860000001, -122.642037)",3.8,36,OPERATIONAL,"['gas_station', 'point_of_interest', 'establishment']","['Monday: 6:00 AM – 9:00 PM', 'Tuesday: 6:00 AM – 9:00 PM', 'Wednesday: 6:00 AM – 9:00 PM', 'Thursday: 6:00 AM – 9:00 PM', 'Friday: 6:00 AM – 9:00 PM', 'Saturday: 6:00 AM – 9:00 PM', 'Sunday: 7:00 AM – 9:00 PM']"
L7DrBuEFgMQOsimLCvyKJQ,ChIJS6ttw3CulVQRzWB8t4SF-CE,"('Denim & Frills Childrens',)",628 NE 81st St,Vancouver,Clark County,WA,98665,"(45.6815868, -122.666118)",4.7,140,OPERATIONAL,"['point_of_interest', 'clothing_store', 'store', 'establishment']","['Monday: 10:30 AM – 5:30 PM', 'Tuesday: 10:30 AM – 5:30 PM', 'Wednesday: 10:30 AM – 5:30 PM', 'Thursday: 10:30 AM – 5:30 PM', 'Friday: 10:30 AM – 5:30 PM', 'Saturday: 10:30 AM – 5:30 PM', 'Sunday: 12:00 – 4:00 PM']"
LzvKHyRckxBdte2INDLfHg,ChIJAQAAqyiROIgRSXlh9VET7_s,Dr. Philippe Chahine,1921 Hilliard Rome Rd,Hilliard,Franklin County,OH,43026,"(39.9892052, -83.1543471)",,,OPERATIONAL,"['dentist', 'health', 'point_of_interest', 'establishment']",
68nSwC4eAUI47b8Hz4Jo5w,ChIJy3IX8zMA9YgRpmGcoPuMSgs,"('Fireside Jamaican Restaurant, 2710 bouldercrest rd',)",2710 Bouldercrest Rd,Atlanta,Dekalb County,GA,30316,"(33.68194, -84.30810799999999)",4,1152,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 7:00 AM – 11:00 PM', 'Tuesday: 7:00 AM – 11:00 PM', 'Wednesday: 7:00 AM – 11:00 PM', 'Thursday: 7:00 AM – 11:00 PM', 'Friday: 7:00 AM – 11:00 PM', 'Saturday: 7:00 AM – 11:00 PM', 'Sunday: 7:00 AM – 9:00 PM']"
WdcRuXA0UMLDPnaBejYLpQ,ChIJncjNDT42W4YR0PYludSM9DQ,"('Hat Creek Burger Company',)",5902 Bee Cave Rd,Austin,Travis County,TX,78746,"(30.29605, -97.827)",4.4,872,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 7:00 AM – 9:00 PM', 'Tuesday: 7:00 AM – 9:00 PM', 'Wednesday: 7:00 AM – 9:00 PM', 'Thursday: 7:00 AM – 9:00 PM', 'Friday: 7:00 AM – 9:30 PM', 'Saturday: 7:00 AM – 9:30 PM', 'Sunday: 7:00 AM – 9:00 PM']"
br-xeGZ-P9eHpicZGJtXiQ,ChIJiRRN93J754gRQJzvPyYGC9Q,Dabeni's Latin Restaurant,239 E Michigan St,Orlando,Orange County,FL,32806,"(28.5132756, -81.37489819999999)",4.1,166,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 10:00 AM – 3:00 PM', 'Tuesday: 10:00 AM – 3:00 PM', 'Wednesday: 10:00 AM – 3:00 PM', 'Thursday: 10:00 AM – 3:00 PM', 'Friday: 10:00 AM – 3:00 PM', 'Saturday: 10:00 AM – 3:00 PM', 'Sunday: 10:00 AM – 3:00 PM']"
wpGkCbT_PlAJ0N2cQKPHwQ,ChIJl_KE1COK3YgRG2WSsOK_aR4,"('Zhang Garden Chinese Restaurant',)",13832 Narcoossee Rd,Orlando,Orange County,FL,32832,"(28.3652718, -81.2460218)",3.4,152,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 9:00 PM', 'Tuesday: 11:00 AM – 9:00 PM', 'Wednesday: 11:00 AM – 9:00 PM', 'Thursday: 11:00 AM – 9:00 PM', 'Friday: 11:00 AM – 9:00 PM', 'Saturday: 11:00 AM – 9:00 PM', 'Sunday: 12:00 – 9:00 PM']"
CcKKrDq-HdOAhDHAEDjRIQ,ChIJfdk7AAfNRIYR46FShRCM14A,"('La Feria Mexican Restaurant',)",6301 W Parmer Ln,Austin,Travis County,TX,78729,"(30.4446825, -97.7442499)",4.2,553,OPERATIONAL,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 10:00 PM', 'Tuesday: 11:00 AM – 10:00 PM', 'Wednesday: 11:00 AM – 10:00 PM', 'Thursday: 11:00 AM – 10:00 PM', 'Friday: 11:00 AM – 10:00 PM', 'Saturday: 9:00 AM – 10:00 PM', 'Sunday: 9:00 AM – 3:00 PM']"
bG7RWAUQPrDzByKPFNiuUQ,ChIJS3h1BrkA9YgRzCYmjSstaDY,Georgia Center for Female Health,3660 Flat Shoals Rd,Decatur,Dekalb County,GA,30034,"(33.701555, -84.267509)",3.9,128,OPERATIONAL,"['spa', 'doctor', 'health', 'point_of_interest', 'establishment']","['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
6sSXBu_PWwLcw12PYARGrw,ChIJI4PhQsxv44kRJwnJSd7bHBc,"('A & V Nails',)",75 Jefferson St,Winthrop,Suffolk County,MA,02152,"(42.374934, -70.9861597)",4.3,37,OPERATIONAL,"['beauty_salon', 'point_of_interest', 'establishment']","['Monday: 9:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 7:00 PM', 'Wednesday: 9:00 AM – 7:00 PM', 'Thursday: 9:00 AM – 7:00 PM', 'Friday: 9:00 AM – 7:00 PM', 'Saturday: 9:00 AM – 7:00 PM', 'Sunday: 9:00 AM – 7:00 PM']"
fVp9CYikYwmbiISqshlaiA,ChIJMWJC69OklVQR02sNNGdAeDs,"('CVS Pharmacy',)",16200 SE Mill Plain Blvd,Vancouver,Clark County,WA,98684,"(45.6169707, -122.505986)",2.3,42,OPERATIONAL,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","['Monday: 9:00 AM – 8:00 PM', 'Tuesday: 9:00 AM – 8:00 PM', 'Wednesday: 9:00 AM – 8:00 PM', 'Thursday: 9:00 AM – 8:00 PM', 'Friday: 9:00 AM – 8:00 PM', 'Saturday: 9:00 AM – 6:00 PM', 'Sunday: 9:00 AM – 6:00 PM']"
wihXC5Ym-0GfS0lhHed08w,ChIJ7YRmY7Vv54gRMvA-cgN5V_E,"(""Dunkin'"",)",2511 Howell Branch Rd,Casselberry,Seminole County,FL,32707,"(28.6256506, -81.31765759999999)",3.5,382,OPERATIONAL,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 5:00 AM – 8:00 PM', 'Tuesday: 5:00 AM – 8:00 PM', 'Wednesday: 5:00 AM – 8:00 PM', 'Thursday: 5:00 AM – 8:00 PM', 'Friday: 5:00 AM – 8:00 PM', 'Saturday: 5:00 AM – 8:00 PM', 'Sunday: 6:00 AM – 8:00 PM']"
71mAS7NgBnQT3LwBKF_XeQ,ChIJ32_7bd2C54gRM7p2zh-wJmc,"('Tint Pro',)",305 Ocoee Apopka Rd,Ocoee,Orange County,FL,34761,"(28.5741786, -81.5510875)",4.5,75,OPERATIONAL,"['car_repair', 'point_of_interest', 'establishment']","['Monday: 9:30 AM – 6:00 PM', 'Tuesday: 9:30 AM – 6:00 PM', 'Wednesday: 9:30 AM – 6:00 PM', 'Thursday: 9:30 AM – 6:00 PM', 'Friday: 9:30 AM – 6:00 PM', 'Saturday: 9:30 AM – 5:00 PM', 'Sunday: Closed']"
7dU1PdhWV7TIFAdVVMNzcA,ChIJ96XKNOZ-3YgR21T9j0Kq8Qc,Disney's Contemporary Resort,4600 World Dr,Lake Buena Vista,Orange County,FL,32836,"(28.4141075, -81.5748369)",4.6,15834,OPERATIONAL,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",
zrvjxZPRIEqPVaCwRfzEiw,ChIJt5mc_pF654gRApchmENpucI,"('Rock & Roll Heaven',)",1814 N Orange Ave,Orlando,Orange County,FL,32804,"(28.5682777, -81.3730032)",4.4,388,OPERATIONAL,"['electronics_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']","['Monday: 10:00 AM – 7:30 PM', 'Tuesday: 10:00 AM – 7:30 PM', 'Wednesday: 10:00 AM – 7:30 PM', 'Thursday: 10:00 AM – 7:30 PM', 'Friday: 10:00 AM – 7:30 PM', 'Saturday: 10:00 AM – 7:30 PM', 'Sunday: 11:00 AM – 4:00 PM']"
M065-r3uBPht9dWcnyZ5lg,ChIJNTh-3o-nlVQRNAF6eUIbikU,"('The SewingMan/By Appointment',)",1621 NE Killingsworth St,Portland,Multnomah County,OR,97211,"(45.5628226, -122.6486296)",4.4,49,OPERATIONAL,"['point_of_interest', 'store', 'establishment']","['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 6:00 PM', 'Sunday: Closed']"
mdvMbnCFeM_5BZVv1O7Puw,ChIJq2IsDF9whlQRXWYub-5yjcE,"('SCAN Automotive',)",1118 E 3rd St,North Vancouver,Metro Vancouver,BC,V7J 1B8,"(49.3091887, -123.045885)",4.4,33,OPERATIONAL,"['car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']","['Monday: 7:30 AM – 5:00 PM', 'Tuesday: 7:30 AM – 5:00 PM', 'Wednesday: 7:30 AM – 5:00 PM', 'Thursday: 7:30 AM – 5:00 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']"
_ZacpcgDa0vbdNm4FF14tg,ChIJN_QFMIV344kRoCyNtpPPSPo,"('KSW Medical Aesthetics: Kim Suvak Warden, NP',)",170 Governors Ave,Medford,Middlesex County,MA,02155,"(42.4262974, -71.1111054)",5,21,OPERATIONAL,"['spa', 'health', 'point_of_interest', 'establishment']","['Monday: 5:30 – 9:00 PM', 'Tuesday: 5:30 – 9:00 PM', 'Wednesday: 5:30 – 9:00 PM', 'Thursday: 5:00 – 9:00 PM', 'Friday: 5:30 – 9:00 PM', 'Saturday: 12:00 – 4:00 PM', 'Sunday: Closed']"
VclFqnWTorLLM08rkmCgGw,ChIJefTGYmXKRIYRzWfZ1SHwrKo,"('Andrew Ebert, M.D.',)",4611 Guadalupe St,Austin,Travis County,TX,78751,"(30.3130899, -97.7309944)",4.8,112,OPERATIONAL,"['doctor', 'health', 'point_of_interest', 'establishment']","['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
OSKw6C57BaIqDx3kwaZx7g,ChIJM-sv7SANlVQRme0IwNUgJ4s,"('Symposium Coffee',)",12345 SW Main St,Tigard,Washington County,OR,97223,"(45.4307404, -122.77127)",4.5,680,OPERATIONAL,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 7:00 AM – 3:00 PM', 'Tuesday: 7:00 AM – 3:00 PM', 'Wednesday: 7:00 AM – 3:00 PM', 'Thursday: 7:00 AM – 3:00 PM', 'Friday: 7:00 AM – 3:00 PM', 'Saturday: 7:00 AM – 3:00 PM', 'Sunday: Closed']"
X3CQsbSCurLX59xfwYYzbA,ChIJCynkFvgsW4YRjRIgxHQsqEA,"('Vital Auto Recon',)",9703 Gray Blvd,Austin,Travis County,TX,78758,"(30.3759383, -97.7140486)",5,28,OPERATIONAL,"['car_repair', 'point_of_interest', 'establishment']","['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
kb29Hvku8fFHiuRc7eAwow,ChIJbUUrIL8J9YgRBpgsvlDPq6I,"('Jim Ellis Hyundai Atlanta',)",5785 Peachtree Blvd,Atlanta,Dekalb County,GA,30341,"(33.9058397, -84.2933541)",4.6,2164,OPERATIONAL,"['car_dealer', 'point_of_interest', 'store', 'establishment']","['Monday: 8:00 AM – 7:00 PM', 'Tuesday: 8:00 AM – 7:00 PM', 'Wednesday: 8:00 AM – 7:00 PM', 'Thursday: 8:00 AM – 7:00 PM', 'Friday: 8:00 AM – 7:00 PM', 'Saturday: 8:00 AM – 7:00 PM', 'Sunday: Closed']"
b93B-ul0M_OWdDtzNMiFlA,ChIJnUcJhXKQ44kR0-oadZU-o_o,"('Harvard Vanguard Medical Associates Concord',)",330 Baker Ave,Concord,Middlesex County,MA,01742,"(42.46059899999999, -71.387974)",3,63,OPERATIONAL,"['pharmacy', 'hospital', 'doctor', 'health', 'point_of_interest', 'store', 'establishment']","['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
C5yz3iHOT3iok3gKa9Asyw,ChIJ0ZamByKglVQRiYfGbBFQZkE,"('Michaels',)",11211 SE 82nd Ave,Clackamas,Clackamas County,OR,97086,"(45.4417304, -122.5811691)",4.3,1074,OPERATIONAL,"['point_of_interest', 'store', 'establishment']","['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 9:00 AM – 9:00 PM']"
OKuW9bs7qi7YUsDUD0_P_Q,ChIJLYmkImzLRIYRYBof4X4n6t0,"('Jack Brown Cleaners',)",8105 Mesa Dr,Austin,Travis County,TX,78759,"(30.3720317, -97.75671009999999)",2.9,8,OPERATIONAL,"['laundry', 'point_of_interest', 'establishment']","['Monday: 7:00 AM – 7:00 PM', 'Tuesday: 7:00 AM – 7:00 PM', 'Wednesday: 7:00 AM – 7:00 PM', 'Thursday: 7:00 AM – 7:00 PM', 'Friday: 7:00 AM – 7:00 PM', 'Saturday: 9:00 AM – 3:00 PM', 'Sunday: Closed']"
utg39F-rUICmZ4ZlwhzhkA,ChIJo-o5RFVh44kRmrJRQHkfmks,"(""Comella's Restaurants Hingham"",)",211 Lincoln St,Hingham,Plymouth County,MA,02043,"(42.2493864, -70.90604499999999)",4.3,142,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:30 AM – 8:00 PM', 'Tuesday: 11:30 AM – 8:00 PM', 'Wednesday: 11:30 AM – 9:00 PM', 'Thursday: 11:30 AM – 9:00 PM', 'Friday: 11:30 AM – 9:00 PM', 'Saturday: 11:30 AM – 9:00 PM', 'Sunday: 11:30 AM – 8:00 PM']"
2ydrRZNaIuR_T6_kliuAFQ,ChIJ2ywG-dmmlVQRFYPRSEAxMeI,"(""Jim Hoff's Vehicle Locating Service"",)",22611 96th Dr,Tualatin,Washington County,OR,97062,"(45.356342, -122.7759399)",5,92,OPERATIONAL,"['car_dealer', 'point_of_interest', 'store', 'establishment']","['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 10:00 AM – 6:00 PM', 'Sunday: 10:00 AM – 5:00 PM']"
vmStmdG8co8CVTs5hkFKdA,ChIJjQLgS3iC44kRuMTcRMsdhrQ,"(""Christine's Day Spa & Electrolysis"",)",1280 Centre St,Newton,Middlesex County,MA,02459,"(42.3296339, -71.1943256)",5,17,OPERATIONAL,"['beauty_salon', 'hair_care', 'spa', 'health', 'point_of_interest', 'establishment']","['Monday: Closed', 'Tuesday: 9:00 AM – 8:00 PM', 'Wednesday: 9:00 AM – 8:00 PM', 'Thursday: 9:00 AM – 8:00 PM', 'Friday: 9:00 AM – 4:00 PM', 'Saturday: 9:00 AM – 5:00 PM', 'Sunday: 10:00 AM – 4:00 PM']"
dOnyUlJibcEjFQo56Bl2YQ,ChIJ9copeu4H9YgRNAqRybvLQqM,"('Savi Provisions',)",180 W Ponce de Leon Ave,Decatur,Dekalb County,GA,30030,"(33.7752562, -84.2983831)",4,82,OPERATIONAL,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 11:00 PM', 'Saturday: 8:00 AM – 11:00 PM', 'Sunday: 8:00 AM – 10:00 PM']"
RlLcnHbmQvlfj39Zklvr9g,ChIJQW9jR7iglVQRm1D5OSXZE5A,"('Flying Fish Company LLC',)",3004 E Burnside St,Portland,Multnomah County,OR,97214,"(45.52274550000001, -122.6347279)",4.5,477,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 10:00 AM – 8:00 PM', 'Tuesday: Closed', 'Wednesday: 10:00 AM – 8:00 PM', 'Thursday: 10:00 AM – 8:00 PM', 'Friday: 10:00 AM – 8:00 PM', 'Saturday: 10:00 AM – 8:00 PM', 'Sunday: 10:00 AM – 8:00 PM']"
