name,latitude,longitude
Williams College Sawyer Library,42.7135955,-73.2023162
William Howard Taft Middle School Library,42.352203,-71.1206362
Saint Theresa's Convent,42.2776,-71.1576
Fall River Public Library,41.7037134,-71.1558785
Putterham Branch Library,42.3023201,-71.150053
Millicent Library,41.6359376,-70.9033709
Westwood Library,42.2193395,-71.1878279
Winthrop Public Library,42.3775683,-70.9840715
Somerset Public Library,41.7533,-71.1409
Sr. Justina Daley Library,42.2833833,-71.8260785
Higher Education Center Library,42.3632,-71.2015
The Mary Baker Eddy Library for the Betterment of Humanity,42.3451224,-71.0862018
The Rae and Joseph Gann Library,42.325304,-71.1888012
Thomas Hoyt Memorial Library,42.8316379,-71.0046797
Stephen Phillips Library,42.4974,-70.8749
Colonial Theatre,42.3523256,-71.0651856
Shubert Theatre,42.3503329,-71.0653378
Savoy Theatre,42.3542042,-71.0627296
Charles Playhouse,42.3499691,-71.0660987
Exeter Street Theatre,42.3506354,-71.0796392
John B Hayes Auditorium,42.3479157,-71.0843914
Esther B. Griswold Theatre,42.1131629,-72.5563959
Stirn Auditorium,42.3705964,-72.515562
Rooke Theatre,42.2530385,-72.5754111
Kirby Theater,42.3697936,-72.5186295
Hooker Auditorium,42.2569311,-72.5737895
Chapin Auditorium,42.25382,-72.5766116
Sanders Theatre,42.3758873,-71.1146858
The Provincetown Theater,42.0590492,-70.1757689
Adams Memorial Theatre,42.7136915,-73.2073289
Paramount Theater,42.1045686,-72.5949088
Bridgewater Academy Buiilding,41.9882891,-70.976988
Hopkinton Town Hall,42.2290135,-71.520319
Lincoln Town Hall,42.4277258,-71.3024386
Shirley Town Hall,42.5717572,-71.6472915
Lowell National Historical Park Headquarters,42.6445357,-71.309505
Hyde Park Historical Society Archives,42.2573209,-71.1225518
Jackson Homestead Document Collection Archives,42.3553499,-71.1946404
Nantucket Visitor Services and Information Bureau,41.2847944,-70.0991988
Shirley Municipal Building,42.5417576,-71.6575692
Marsh Memorial Administration Building,42.1008893,-72.5570662
Lawrence Police Station,42.7082265,-71.1651526
Hampden County Jail,42.0901132,-72.5826563
Berkshire County Jail,42.4561317,-73.2456225
Vineripe grill,42.3095421,-71.160331
Huntington Theatre Company,42.3418697,-71.0856403
Mugar Omni Theater,42.3670305,-71.0699374
Balch Arena Theater,42.4043474,-71.1192717
Orpehum Theatre,42.0653439,-71.2516233
Katherine Cornell Theater,41.4541748,-70.6050126
Georgetown Town Office,42.7228697,-70.9931104
Coast Guard Station,41.2495551,-70.9733671
Harvard Forest Administration Building,42.5317226,-72.1898815
Gay Head Coast Guard Station,41.3509458,-70.7672509
Attleboro City Hall,41.9450997,-71.2850527
Seekonk Townhall,41.8289895,-71.3206079
Stoneham Town Hall,42.4803658,-71.0984874
Mendon Town Hall,42.1067635,-71.5528414
Ashby Town Hall,42.6784466,-71.8224679
Westminster Town Hall,42.5500893,-71.907853
Millville Town Hall,42.0270423,-71.5333958
Becket Town Hall,42.2768527,-73.0584319
Granville Town Hall,42.0669588,-72.88061
West New Boston Town Hall,42.0845367,-73.096774
Hinsdale Town Hall,42.4375693,-73.1227923
Hancock Town Hall,42.5548764,-73.305857
Montague Town Hall,42.609409,-72.5549637
North Abington Town Hall,42.1298226,-70.9514335
Cummington Town Hall,42.4604703,-72.8939222
Westport Townhall,41.5794425,-71.0893607
Winchendon Town Hall,42.681626,-72.0491674
Whitman Townhall,42.0812817,-70.9357911
Wendell Town Offices,42.5486584,-72.3956214
Court Street Parking Garage,42.3460135,-71.5472183
Randolph Town Hall,42.1613358,-71.0429353
Town Hall Parking,42.1253459,-71.103622
Massachusetts Civil Defense Building - Massachusetts Emergency Management Agency,42.2975956,-71.4128386
Harvard University Museum of Comparative Zoology Library,42.3785878,-71.1155943
Children's Museum Resource Center,42.3515213,-71.049933
Storrowton Village Museum Library,42.0913,-72.6213452
Alliance Health at Baldwinville,42.6108483,-72.0608364
Hayden Planetarium,42.3667653,-71.0702204
University of Southern Maine Art Gallery,43.5519253,-69.5659727
Portland Performing Arts Center,43.6556377,-70.2633816
Lincoln County Courthouse,43.5519253,-69.5659727
Prides Corner Fire Station,43.7125802,-70.3319945
Brownfield Public Library,43.5519253,-69.5659727
Bethel Library Association,43.5519253,-69.5659727
Arthur L Mann Memorial Library,43.5519253,-69.5659727
Millinocket Fire Station,43.5519253,-69.5659727
Andover Public Library,43.5519253,-69.5659727
Stratton Public Library,43.5519253,-69.5659727
Phillips Public Library,43.5519253,-69.5659727
Bingham Union Library,43.5519253,-69.5659727
Coolidge Library,43.5519253,-69.5659727
Soldiers Memorial Library,43.5519253,-69.5659727
Rumford Public Library,43.5519253,-69.5659727
New Vineyard Public Library,43.5519253,-69.5659727
Jay Niles Memorial Library,43.5519253,-69.5659727
Julia Adams Morse Memorial Library,43.5519253,-69.5659727
George and Helen Ladd Library,43.5519253,-69.5659727
Whitneyville Library Association,43.5519253,-69.5659727
Lubec Memorial Library,43.5519253,-69.5659727
Cherryfield Free Public Library,43.5519253,-69.5659727
Henry D Moore Public Library,43.5519253,-69.5659727
Lincoln County Law Library,43.5519253,-69.5659727
Warren Free Public Library,43.5519253,-69.5659727
Vose Library,43.5519253,-69.5659727
Vinalhaven Public Library,43.5519253,-69.5659727
Revere Memorial Library,43.5519253,-69.5659727
North Haven Library,43.5519253,-69.5659727
Jackson Memorial Library,43.5519253,-69.5659727
Blake Library,43.5519253,-69.5659727
Wiscasset Public Library,43.5519253,-69.5659727
Brownville Public Library,43.5519253,-69.5659727
Franciscan Friary Library,43.3544865,-70.4778292
Lebanon Area Library,43.5519253,-69.5659727
Kennebunkport Historical Society Library,43.3624169,-70.4757512
Ogunquit Memorial Library,43.2440574,-70.5969624
McArthur Public Library;Biddeford Historical Society Building,43.4945026,-70.4581312
Louis T Grave Memorial Public Library,43.3617527,-70.4744958
Shapleigh Community Library,43.5519253,-69.5659727
Parsons Memorial Library,43.5519253,-69.5659727
Katahdin Public Library,43.5519253,-69.5659727
Robert A Frost Memorial Library,43.5519253,-69.5659727
Northern Maine Technical Library,43.5519253,-69.5659727
Acton Public Library,43.5519253,-69.5659727
Walter T A Hansen Memorial Library,43.5519253,-69.5659727
D A Hurd Library,43.5519253,-69.5659727
Davis Memorial Library,43.5519253,-69.5659727
Bonney Memorial Library,43.5519253,-69.5659727
Cape Porpoise Library,43.5519253,-69.5659727
Learning Incorporated Library,43.5519253,-69.5659727
Southwest Harbor Public Library,43.5519253,-69.5659727
Sorrento Public Library,43.5519253,-69.5659727
Swans Island Library,43.5519253,-69.5659727
Winter Harbor Public Library,43.5519253,-69.5659727
Caswell Public Library,43.5519253,-69.5659727
Southern Maine Medical Center Health Sciences Library,43.4764731,-70.4914408
Wells Public Library,43.5519253,-69.5659727
West Buxton Public Library,43.5519253,-69.5659727
Bagaduce Music Lending Library,43.5519253,-69.5659727
Blue Hill Public Library,43.5519253,-69.5659727
Chase Emerson Memorial Library,43.5519253,-69.5659727
East Blue Hill Library,43.5519253,-69.5659727
Friend Memorial Public Library,43.5519253,-69.5659727
New Gloucester Public Library,43.5519253,-69.5659727
Naples Public Library,43.5519253,-69.5659727
Maine Youth Center Library,43.6377513,-70.3080865
Shaker Library,43.5519253,-69.5659727
Scarborough Public Library,43.5969423,-70.3371984
Riverton Branch Portland Public Library,43.6992474,-70.3178274
Raymond Village Library,43.5519253,-69.5659727
Peaks Island Branch Portland Public Library,43.6582073,-70.1983575
Northern Cumberland Memorial Hospital Library,44.0461816,-70.7153398
North Bridgton Public Library,43.5519253,-69.5659727
General Theological Library,43.6539711,-70.2644927
Dalton Holmes Davis Memorial Library,44.0542372,-70.702562
Donald L Garbrecht Law Library,43.6610998,-70.2788581
Chebeague Island Library,43.5519253,-69.5659727
Maine Historical Society Library,43.657045,-70.2602418
Governor Baxter School for the Deaf Library,43.6881373,-70.2319926
Gray Public Library,43.8843491,-70.3270332
Mattawamkeag Public Library,43.5519253,-69.5659727
Glenburn Library,43.5519253,-69.5659727
Stewart Free Library,43.5519253,-69.5659727
Windham Public Library,43.7908032,-70.4116481
Thomas Memorial Library,43.5955703,-70.229299
Spaulding Memorial Library,43.5519253,-69.5659727
Steep Falls Public Library,43.5519253,-69.5659727
Case Memorial Library,43.5519253,-69.5659727
Greenwood Opera House,43.5519253,-69.5659727
Harpswell Town Offices,43.8125847,-69.9420188
Greater Portland Council of Governments,43.6794165,-70.2578339
Windham Town Hall,43.7916704,-70.4099033
Former Cumberland Town Hall,43.7964468,-70.2591768
Kennebunk Town Hall,43.3874224,-70.53605
Eliot Town Hall,43.125895,-70.7922814
Biddeford City Hall,43.4933542,-70.4565008
Sangerville Town Hall,43.5519253,-69.5659727
Green Island Village Offices,42.7417394,-73.6910662
F B Peck Hose Company,42.7847222,-73.6955556
Knickerbocker Hose Company,42.7888889,-73.6763889
C Kavanaugh Hook And Ladder Company,42.7911111,-73.6791667
J W Ford Hose Company,42.7927778,-73.6827778
Mechanicsville Engine Company Number 3,42.9044444,-73.6927778
Mechanicville Engine Company Number 5,42.907897,-73.6923328
Greenport Fire Station Number 1,41.1033333,-72.3613889
Albany Engine Company Number 1,42.659282,-73.7685031
Engine 7,42.6680604,-73.7743223
Rensselaer Fire Station Number 2,42.6486111,-73.7388889
Rensselaer Engine Company Number 1,42.6377966,-73.745395
Rensselaer Fire Station Number 4,42.6566667,-73.7294444
J M McGowan Hose Company Number 2,42.7460391,-73.693462
"Troy Fire Dept Engine 1, Truck 1, Medic 1",42.7736111,-73.6741667
Troy Fire Station Number 8,42.7397222,-73.6791667
Troy Engine Company Number 4,42.7453746,-73.6836959
H.W. Rogers Hose Company Number 2,42.2519719,-73.789482
Washington Hose Company Number 3,42.256752,-73.7959155
Coxsackie Fire Station Number 2,42.3511111,-73.7958333
Coxsackie Fire Station Number 1,42.3527778,-73.7997222
House of History,42.3952667,-73.6995461
Ichabod Crane Community House,42.3778621,-73.6901205
Greenwich Fire Station Number 1,43.0906,-73.498
Middle Falls Fire Department,43.1011,-73.524
Heermance Memorial Library,42.3516667,-73.7977778
James Wheelock Clark Library,42.7276627,-73.692566
Marvin Library,42.6963889,-73.6861111
Dietel Library & Gallery,42.7119989,-73.6625523
Amenia Free Library,41.8499975,-73.5557824
Stillwater Free Library,42.9371366,-73.6589853
Governor Thomas E Dewey Graduate Library for Public Affairs and Policy,42.6602358,-73.7705695
Charles R Joy Library,42.6616312,-73.7714263
John A Howe Public Library,42.6413889,-73.7580556
Hindelang Criminal Justice Research Center,42.6605868,-73.7711328
Mechanicsville Municipal Building,42.9038889,-73.6852778
Cohoes Board of Education,42.7772222,-73.7047222
Granville Municipal Building,43.4022297,-73.2667118
Albany Division 1 Police Station,42.6660185,-73.7909741
Columbia County Jail,42.2496214,-73.7907394
Suffolk County Jail,40.9145483,-72.6724727
Washington County Jail,43.1730556,-73.3216667
Riverhead Town Hall,40.9219444,-72.6536111
Hudson City Hall,42.2519444,-73.7902778
Cohoes City Hall,42.7745797,-73.6997355
Waterford Town Hall,42.7905556,-73.6786111
Maureen Stapleton Theatre,42.6971863,-73.6837846
Community Theatre,42.2483333,-73.7827778
Coxsackie Theatre,42.3516667,-73.7955556
State Theatre,42.9044444,-73.6852778
"Sand Lake, NY 12153",42.6374762,-73.5416282
Citgo,42.6604189,-73.6926763
"Albany, NY 12207",42.6478495,-73.7526497
Bank of America,42.6498792,-73.7523476
Citizens Bank,42.6502037,-73.7528209
M&T Bank,42.6495105,-73.7527276
KeyBank,42.6491648,-73.7520568
Berkshire Bank,42.6492998,-73.7513589
Maurice's Deli,42.6494573,-73.7532592
Starbucks,42.6503233,-73.7526782
La Bella Pizza & Restaurant,42.6946668,-73.6372185
Five Guys,42.6468649,-73.6999819
Subway,42.6467877,-73.7000143
Roasted Red Pepper,42.6467041,-73.7000645
Dunkin' Donuts,42.6974054,-73.6461337
Subway Subs,42.6432717,-73.6080007
New York State Police,42.6383731,-73.5410303
Sand Lake Town Hall,42.6382571,-73.5414464
Sand Lake Town Court,42.6381157,-73.5413343
I Love NY Pizza of Route 4,42.6820075,-73.6887627
Domino's,42.6611474,-73.6915968
Zenbu Chinese Restaurant,42.661357,-73.6915008
KeyBank,42.6476577,-73.7537741
Hot Harry's,42.5977109,-73.7119186
Benjarong,42.469024,-71.4564992
O'Connors,42.3357503,-71.7885659
Panera Bread,42.2731463,-71.7530885
Hometown Diner,42.6462271,-73.6071894
Doby's Submarine,42.6461854,-73.6070149
Lee Sun Chinese Food,42.6460311,-73.6057329
Michael's Lounge,42.6459918,-73.6054171
Sorrento's,42.4736212,-71.4539446
Starbucks,42.474926,-71.451705
Rein's New York Style Deli,41.8301905,-72.4826608
Grantham Town Hall,43.4915136,-72.1380921
Dirt Cowboy Cafe,43.7021052,-72.2895466
Murphy's on the Green,43.7019998,-72.2895418
Boloco,43.7012889,-72.2895822
Mascoma Bank,43.6993374,-72.2894396
Sushiya,43.6997135,-72.2894186
Ramunto's Brick and Brew Pizzeria,43.6998431,-72.2877554
Citizens Bank,43.7010235,-72.2891319
Lou's Bakery and Restaurant,43.7015263,-72.2891712
Pine Restaurant,43.7022428,-72.2891125
Andala Coffee House,42.3647658,-71.105778
Norm's Place,42.3255565,-72.6340033
Storrs Smores snack bar,43.7233402,-72.2643831
Brü Rm,41.3061639,-72.9302577
Cracker Barrel,42.1162218,-72.0665949
Wendy's,42.1164701,-72.0658224
Sweet Chilli,42.4147663,-71.1519095
Tango,42.4147221,-71.151798
Sabzi,42.4113191,-71.1485191
Mass Ave BP,42.4093634,-71.1464903
Punjab,42.4151423,-71.1519468
Rite Aid,42.6502635,-73.7521307
The Asgard,42.3627042,-71.0995636
Dunkin' Donuts,42.4215724,-71.3712353
Darwin's Limited,42.3749452,-71.1094225
New York State Police Barracks Troop K Zone 2,41.7475692,-73.5849973
Pasha,42.4160738,-71.1545045
Luigi’s Italian Kitchen,42.4068826,-71.1440168
Lucky Dragon,42.4151271,-71.1509963
Josten Performing Arts Library,42.3156277,-72.6387559
Museum of Art,42.318633,-72.6361249
Bob's Sub & Cone,41.8994912,-69.9844813
Sofra Bakery & Cafe,42.374856,-71.1503006
The Hot Chocolate Sparrow (WiFi),41.7882426,-69.9930539
Papa Gino's,42.4150067,-71.15158
Common Ground Bar and Grill,42.4145569,-71.1505587
Fusion Taste,42.4144364,-71.1502925
La Buona Vista,42.4145251,-71.1515027
Shanghai Village,42.4142906,-71.1511508
Barismo,42.4053568,-71.1414584
Thailand Cafe,42.4050765,-71.1411038
Francesca's Kitchen,42.4047721,-71.1413318
Cambridge Savings Bank,42.4052664,-71.141967
Comella's Restaurant,42.4057735,-71.142542
J.J. Foley's Cafe,42.3436416,-71.0652939
Dunkin' Donuts,42.4122772,-71.1485672
Domino's,42.4160801,-71.154556
Thai Moon,42.4160548,-71.1543586
Quiznos,42.4160675,-71.1544444
Mr Sushi,42.4162195,-71.1553199
Tryst,42.4162069,-71.1552341
Guru The Caterer,42.4057609,-71.1308944
Modern Apizza,41.3138479,-72.9128156
L'Orcio,41.3126067,-72.9147113
Next Door,41.3135006,-72.9094549
Christopher Martin's,41.3135909,-72.9131628
Wooster Square Coffee,41.3036632,-72.9159076
Rice Pot,41.3163636,-72.908314
Blue State Coffee,41.3149035,-72.9174542
Dunkin' Donuts,41.313944,-72.9120822
Blessings II Go,41.3143579,-72.9119795
Fair Haven Health Clinic,41.3083178,-72.9019301
New Haven Public Library,41.3087737,-72.8942651
Subway,41.3065209,-72.9272182
The Shaking Crab,42.387602,-71.1189769
Subway,41.4859699,-71.5241444
Bagelz,41.4860131,-71.524375
Caliente Mexican Grill,41.4857676,-71.5241939
Davos Calzones and Wraps,41.4854641,-71.5243544
Rhode House,41.4859128,-71.5237862
Mia's Kitchen,41.4858365,-71.5236271
KFC,42.8609146,-71.3532668
Taco Bell,42.8609736,-71.3532105
Chestnut Fine Foods,41.3162684,-72.9090054
Walgreens,42.4919803,-71.1540468
Harraseeket Lunch & Lobster,43.8204513,-70.1059979
Bucks Naked Barbecue,43.8418163,-70.1201468
Gritty McDuffs,43.846883,-70.1125574
Saybrook Fish House,41.8340027,-72.9274908
CVS Pharmacy,42.2843069,-71.7918712
Dunkin' Donuts,41.4849483,-71.5247
Five Guys,41.706913,-72.8793794
